"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"sRNA57",0.548233116656088,-0.0401401065743816,0.287824921470279,0.285146621753685,0.776270882109812
"sRNA87",7.51184473158389,0.117053546831798,0.291386595137935,0.285609098134742,0.776270882109812
"sRNA41",1.09073785213362,-0.0479116338640804,0.287215539856558,0.292999961750656,0.776449898639239
"sRNA62",37.9349781811825,-0.154724458709622,0.233056605814823,0.309349558334458,0.799781784962258
"sRNA6",26.0546111460519,-0.148928986692625,0.255280568940325,0.317164038755666,0.800461621621443
"sRNA101",27.0695242215801,-0.141755082169804,0.256269691117116,0.331720204794034,0.817728876934131
"sRNA23",0.404215633266443,-0.0344887289022472,0.2869951556613,0.343597507375169,0.827757631403815
"sRNA69",12.9771441147933,0.12196330881675,0.267512888405053,0.369832428185509,0.871160830836976
"sRNA91",11.9868097169068,-0.114002307511847,0.267931147532782,0.387429491745912,0.878932267263512
"sRNA103",4.75224502047362,-0.0786860727283795,0.283275913929624,0.390766198989158,0.878932267263512
"sRNA48",54.6279140700529,-0.122359595599072,0.223535198139615,0.411044286412746,0.878932267263512
"sRNA66",3.91977508789835,0.0731947870596281,0.282437454471331,0.413239459247963,0.878932267263512
"sRNA82",72.6770221962937,0.11605825137698,0.197280564828854,0.427973950822498,0.878932267263512
"sRNA80",50.847194372249,-0.116631937336365,0.208005514854019,0.428578034381785,0.878932267263512
"sRNA52",0.984747041057994,0.0373652399043026,0.284595835070656,0.431174319789648,0.878932267263512
"sRNA73",5.66573693312053,0.0778241378597621,0.276766837997097,0.448368663671533,0.88149804396136
"sRNA35",3.12953253364256,0.0658706924566144,0.280255230253253,0.456459239385419,0.88149804396136
"sRNA110",0.862870075477478,-0.0315890516584487,0.284505056555552,0.457381060545989,0.88149804396136
"sRNA60",6.0015604760041,-0.0693400643224995,0.276516329630473,0.47533327362212,0.899737982213298
"sRNA33",16.304847532529,-0.0949373227162702,0.249729285391507,0.488320796880263,0.908105341566805
"sRNA36",2.37026662663723,0.0439991967902571,0.281460172148716,0.50980482925233,0.93171227415081
"sRNA21",1.94615794163967,0.0411730501722398,0.281335930952996,0.532459431586412,0.947600776860986
"sRNA81",25.1353769362305,-0.085373592764071,0.24218944388753,0.536377798223199,0.947600776860986
