"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"gene-ACX60_RS14065",1550.40932770595,-1.09604503584635,0.112313226011218,1.46119523249738e-23,1.17167468875604e-21
"gene-ACX60_RS01565",36212.3086031244,-0.818107581965381,0.0835079188497854,1.72283576899462e-23,1.3500767571576e-21
"gene-ACX60_RS01220",2162.95517417816,1.53936484290548,0.160375148685827,5.50817452543061e-23,4.22048572526327e-21
"gene-ACX60_RS01840",1586.01740687183,-0.830208083252366,0.0859820916704197,6.11504901012604e-23,4.58362804063361e-21
"gene-ACX60_RS06605",383.5932216186,1.30196325563991,0.136409725553495,1.16138323011743e-22,8.5201050583934e-21
"gene-ACX60_RS07965",3421.61236828171,-0.685744859072617,0.0723408058612754,4.21356139677814e-22,3.02674160335229e-20
"gene-ACX60_RS16665",47426.8332112768,-0.725915166261904,0.0768282098515161,5.16071205706719e-22,3.63145615770769e-20
"gene-ACX60_RS15325",1942.64738989957,1.23805026820751,0.132423299678958,7.13230598823309e-22,4.91843820948554e-20
"gene-ACX60_RS17310",42965.7717847882,-0.768816997778425,0.0819114406052669,7.80354995795591e-22,5.27581181471215e-20
"gene-ACX60_RS03870",1065.10056815558,1.15493503168812,0.123494655722217,8.80035636947699e-22,5.76819041543656e-20
"gene-ACX60_RS07900",3793.72939366237,-0.765679580828067,0.0816252129127781,8.86641798196455e-22,5.76819041543656e-20
"gene-ACX60_RS13300",380.64267559107,-1.27733089480528,0.138346450658262,1.84564188544962e-21,1.1763299511214e-19
"gene-ACX60_RS06195",131.479594181443,1.84014049355846,0.199394472598438,1.87639638374933e-21,1.1763299511214e-19
"gene-ACX60_RS14265",414.88955740102,1.58363339453012,0.171505298112488,1.91832713808628e-21,1.18114142359312e-19
"gene-ACX60_RS05400",515.223683708365,1.15510476010695,0.12484384357698,2.08441662225577e-21,1.26088921290138e-19
"gene-ACX60_RS13325",228.78206629348,-1.38886663237626,0.150354491406256,2.29765450292711e-21,1.36591598725736e-19
"gene-ACX60_RS11280",148.013053775338,1.99746275629673,0.218479967155969,3.97155450212788e-21,2.32100337683677e-19
"gene-ACX60_RS14330",738.818174923093,-0.840015033033117,0.0912772570485088,4.28976362987716e-21,2.46518416596941e-19
"gene-ACX60_RS03165",6167.01024045706,-0.870860438329886,0.095628465311847,9.74855213265136e-21,5.51032913989867e-19
"gene-ACX60_RS07905",1255.96088407109,-0.845084966610716,0.0930917880342225,1.34557024204008e-20,7.48310676540999e-19
