"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ACX60_RS03440",327.152700348499,-0.708953153672374,0.120317340576564,4.43129989651958e-10,1.41323627220389e-08
"ACX60_RS07250",417.175670098439,-0.841669826452929,0.143921746554296,4.46379113140836e-10,1.41323627220389e-08
"ACX60_RS04500",968.613713158052,0.59366408585592,0.100124115672975,4.65847036891121e-10,1.46026902851217e-08
"ACX60_RS08940",186.240927269904,-0.945872260928193,0.162526057768205,4.79884316387081e-10,1.4895232800799e-08
"ACX60_RS18110",534.660983981103,0.636333171805605,0.108013021335048,5.21689221258921e-10,1.60356123738422e-08
"ACX60_RS01580",1360.42835663633,0.542464577948339,0.091431660607411,5.30123065920041e-10,1.60873731044104e-08
"ACX60_RS13720",2381.06056723531,0.533985482272279,0.0900147240049473,5.33535747303566e-10,1.60873731044104e-08
"ACX60_RS16595",969.542074896685,0.582621301931684,0.0986784105879372,5.56145012519393e-10,1.66108972607207e-08
"ACX60_RS00440",11303.3196759507,0.530087204164192,0.0882752364730489,5.76259882507815e-10,1.7050829794577e-08
"ACX60_RS03200",1149.08596598542,0.574347778124789,0.0975083492218307,6.22417899592539e-10,1.82460654639813e-08
"ACX60_RS13500",1365.303370673,-0.515038858035406,0.0880362733232732,9.38987350952497e-10,2.70363172689069e-08
"ACX60_RS07165",464.097219143137,0.748601728992267,0.130128199688372,9.39354042823677e-10,2.70363172689069e-08
"ACX60_RS15900",230.00484137151,0.832818236224485,0.146522893686062,1.24434733664612e-09,3.549192493533e-08
"ACX60_RS13740",31588.6151994676,0.488490546856582,0.0840769810702679,1.34854528062428e-09,3.81204853433612e-08
"ACX60_RS00425",81.5460497294423,-1.44948726021042,0.26187700028128,1.96125889270716e-09,5.4949961542574e-08
"ACX60_RS10685",380.073141164782,-0.672581465300453,0.119243527719365,2.09499165998823e-09,5.81819613642344e-08
"ACX60_RS06755",985.028776259415,0.518034962652403,0.0907118500316759,2.15583536580961e-09,5.93510849404628e-08
"ACX60_RS14630",5366.0590466503,0.531284146206648,0.0932259556044295,2.23177777544989e-09,6.09121416989169e-08
"ACX60_RS12220",685.601959166061,0.772577332952994,0.137924266441518,2.3822172116082e-09,6.44623905295006e-08
"ACX60_RS18080",1829.93954547867,0.610839549169865,0.108487259019994,2.47334053510478e-09,6.63609841876419e-08
"ACX60_RS01480",1115.53814380196,0.642225614155037,0.114649526383606,2.87663622004305e-09,7.65330275013135e-08
"ACX60_RS00725",743.813930666995,0.629464517357622,0.112367999209926,2.95316250812032e-09,7.79142708392412e-08
"ACX60_RS03550",516.481220824101,0.75974087972741,0.137331973194976,3.29615634338704e-09,8.62448841583749e-08
"ACX60_RS10725",2175.72028933146,0.451882742324929,0.0802083795601138,3.49195602906378e-09,9.06191212132453e-08
"ACX60_RS14635",4602.5502408618,0.540572694902199,0.0960072163751946,3.56963294045188e-09,9.18817714591109e-08
"ACX60_RS01360",1644.01752727994,0.511362576226091,0.0914084920899904,4.34677393791752e-09,1.10982953931023e-07
"ACX60_RS00450",1039.82746521177,0.478809315767134,0.085610866926955,4.88015963521374e-09,1.23604683240694e-07
"ACX60_RS05185",1105.35783775664,0.53188755800463,0.0960459998740462,5.59135160151689e-09,1.40493802939702e-07
